# Vprimario [V] Vsecundario [V]
1.0, 0.003626
2.0, 0.007770
3.0, 0.012099
4.0, 0.014948
5.0, 0.017760
6.0, 0.022644
7.0, 0.027972
8.0, 0.032264
9.0, 0.034965
10.0, 0.034040
11.0, 0.036630
12.0, 0.048396
13.0, 0.051948
14.0, 0.050246
15.0, 0.054945
16.0, 0.057424
17.0, 0.059126
18.0, 0.068598
19.0, 0.068191
20.0, 0.076960
